year,seniority_level,employment_status,job_title,salary_in_currency,salary_currency,salary,country,remote_ratio,company_location,company_size,ratio,survey,salary_norm,job_category,z_score,modif_z_score
2023,senior,ft,applied scientist,142000,usd,142000,us,100,us,m,1.0,ai,2.1752450980392157,Data Scientist/ ML Engineer,-0.1871976822587934,0.3099577138218401
2023,senior,ft,data scientist,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.1973022357667261,0.34439745980204467
2023,senior,ft,data scientist,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Scientist/ ML Engineer,-0.29834777084605246,0.6887949196040892
2023,senior,ft,data architect,174500,usd,174500,us,0,us,m,1.0,ai,2.6731004901960786,Architects,-0.02299868775488801,0.24968815835648225
2023,senior,ft,data architect,113000,usd,113000,us,0,us,m,1.0,ai,1.7310049019607843,Architects,-0.3337137081238167,0.8093340305348047
2023,senior,ft,data scientist,180560,usd,180560,us,0,us,m,1.0,ai,2.7659313725490198,Data Scientist/ ML Engineer,0.007618109374147863,0.3540405886765017
2023,senior,ft,data scientist,115440,usd,115440,us,0,us,m,1.0,ai,1.7683823529411764,Data Scientist/ ML Engineer,-0.32138615284413885,0.7673175404389553
2023,senior,ft,data scientist,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.1973022357667261,0.34439745980204467
2023,senior,ft,data scientist,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Scientist/ ML Engineer,-0.29834777084605246,0.6887949196040892
2023,senior,ft,research scientist,248100,usd,248100,us,0,us,m,1.0,ai,3.8005514705882355,Data Scientist/ ML Engineer,0.348848881337033,1.5170708104280057
2023,senior,ft,research scientist,145900,usd,145900,us,0,us,m,1.0,ai,2.234987745098039,Data Scientist/ ML Engineer,-0.16749380291832483,0.24280020916044165
2023,senior,ft,data scientist,120000,usd,120000,ca,0,ca,m,1.0,ai,2.5795356835769563,Data Scientist/ ML Engineer,-0.05385754237380441,0.14451071400120175
2023,senior,ft,data scientist,110000,usd,110000,ca,0,ca,m,1.0,ai,2.3645743766122096,Data Scientist/ ML Engineer,-0.12475449561948837,0.09713015203359507
2023,senior,ft,data engineer,291500,usd,291500,us,0,us,m,1.0,ai,4.465379901960785,Data Engineer,0.5681176924591713,2.2644132981984426
2023,senior,ft,data engineer,180000,usd,180000,us,0,us,m,1.0,ai,2.7573529411764706,Data Engineer,0.004788834391926662,0.34439745980204417
2023,medior,ft,machine learning engineer,62000,gbp,76284,gb,100,gb,m,1.2303870967741934,ai,1.7622028690891451,Data Scientist/ ML Engineer,-0.22936009505554708,0.19200888794579934
2023,medior,ft,machine learning engineer,52000,gbp,63980,gb,100,gb,m,1.2303846153846154,ai,1.4779736191642219,Data Scientist/ ML Engineer,-0.3622509630962162,0.5495803286879213
2023,senior,ft,data engineer,161800,usd,161800,us,0,us,m,1.0,ai,2.4785539215686274,Data Engineer,-0.08716260253026034,0.030995771382183766
2023,senior,ft,data engineer,141600,usd,141600,us,0,us,m,1.0,ai,2.1691176470588234,Data Engineer,-0.18921859296038002,0.31684566301788125
2023,medior,ft,machine learning engineer,48000,gbp,59059,gb,100,gb,m,1.2303958333333334,ai,1.3642957795282866,Data Scientist/ ML Engineer,-0.41540082993855465,0.6925914681459823
2023,medior,ft,machine learning engineer,38000,gbp,46755,gb,100,gb,m,1.2303947368421053,ai,1.0800665296033634,Data Scientist/ ML Engineer,-0.5482916979792238,1.0501629088881044
2023,senior,ft,data engineer,166000,usd,166000,us,100,us,m,1.0,ai,2.542892156862745,Data Engineer,-0.06594304016360177,0.1033192379406132
2023,senior,ft,data engineer,128000,usd,128000,us,100,us,m,1.0,ai,1.9607843137254901,Data Engineer,-0.2579295568143219,0.5510359356832714
2023,senior,ft,data architect,170000,usd,170000,us,100,us,m,1.0,ai,2.6041666666666665,Architects,-0.045733933147736563,0.17219872990102186
2023,senior,ft,data architect,110000,usd,110000,us,100,us,m,1.0,ai,1.6850490196078431,Architects,-0.34887053838571563,0.8609936495051113
2023,senior,ft,data engineer,160000,usd,160000,us,100,us,m,1.0,ai,2.450980392156863,Data Engineer,-0.09625670068739964,0.0
2023,senior,ft,data engineer,75000,usd,75000,us,100,us,m,1.0,ai,1.1488970588235294,Data Engineer,-0.5257002247745367,1.4636892041586889
2023,senior,ft,data engineer,236000,usd,236000,us,100,us,m,1.0,ai,3.6151960784313726,Data Engineer,0.2877163326140405,1.3087103472477688
2023,senior,ft,data engineer,182000,usd,182000,us,100,us,m,1.0,ai,2.7879901960784315,Data Engineer,0.014893387899859336,0.3788372057822488
2022,junior,ft,data scientist,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Scientist/ ML Engineer,-0.15607880806103852,0.9259805538584132
2023,medior,ft,data analyst,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Analyst,0.021054617556357725,0.4817857142857144
2023,medior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.3370552004321359,0.4817857142857141
2023,senior,ft,machine learning engineer,261500,usd,261500,us,0,us,l,1.0,ai,4.005821078431373,Data Scientist/ ML Engineer,0.41654938984018164,1.7478171084953753
2023,senior,ft,machine learning engineer,134500,usd,134500,us,0,us,l,1.0,ai,2.060355392156863,Data Scientist/ ML Engineer,-0.22508975791354077,0.43910676124760667
2023,medior,ft,data scientist,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Scientist/ ML Engineer,-0.12218930963903973,0.09635714285714293
2023,medior,ft,data scientist,90000,usd,90000,us,0,us,m,1.0,ai,1.3786764705882353,Data Scientist/ ML Engineer,-0.40867716402983467,0.6745
2023,junior,ft,data engineer,160000,usd,160000,us,0,us,m,1.0,ai,2.450980392156863,Data Engineer,0.044431420771741406,1.5738333333333339
2023,junior,ft,data engineer,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Engineer,-0.04612582369247505,1.01175
2022,senior,ft,manager data management,125000,usd,125000,us,100,us,l,1.0,ai,1.914828431372549,Other managers,-0.2693883346592468,0.38542857142857145
2022,senior,ft,data engineer,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Engineer,0.08746669990915598,0.5781428571428571
2022,senior,ft,data engineer,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Data Engineer,-0.05527531391820503,0.19271428571428587
2022,senior,ft,data engineer,153600,usd,153600,us,0,us,m,1.0,ai,2.3529411764705883,Data Engineer,-0.06526725488612033,0.16573428571428583
2022,senior,ft,data engineer,106800,usd,106800,us,0,us,m,1.0,ai,1.6360294117647058,Data Engineer,-0.39928356724214537,0.7361685714285715
2022,senior,ft,data scientist,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,-0.09096081737504534,0.09635714285714293
2022,senior,ft,data scientist,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.16233182428872595,0.09635714285714293
2022,senior,ft,data science consultant,122000,usd,122000,us,0,us,m,1.0,ai,1.8688725490196079,Consultant,-0.2907996367333509,0.4432428571428571
2022,senior,ft,data science consultant,94500,usd,94500,us,0,us,m,1.0,ai,1.447610294117647,Consultant,-0.4870699057459725,0.973207142857143
2022,senior,ft,data engineer,170000,usd,170000,us,0,us,m,1.0,ai,2.6041666666666665,Data Engineer,0.05178119645231567,0.4817857142857141
2022,senior,ft,data engineer,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.23370283120240645,0.28907142857142853
2022,senior,ft,data science consultant,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Consultant,-0.12664632083188565,0.0
2022,senior,ft,data science consultant,128000,usd,128000,us,0,us,m,1.0,ai,1.9607843137254901,Consultant,-0.24797703258514261,0.3276142857142858
2022,senior,ft,data engineer,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Engineer,-0.12664632083188565,0.0
2022,senior,ft,data engineer,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Engineer,-0.4478158519434481,0.8672142857142855
2022,senior,ft,data engineer,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Engineer,0.08746669990915598,0.5781428571428571
2022,senior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.30507383811608707,0.4817857142857144
2022,senior,ft,data engineer,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Engineer,-0.12664632083188565,0.0
2022,senior,ft,data engineer,115000,usd,115000,us,0,us,m,1.0,ai,1.7616421568627452,Data Engineer,-0.34075934157292725,0.5781428571428571
2022,senior,ft,applied machine learning scientist,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,-0.09096081737504534,0.09635714285714293
2022,medior,ft,data analyst,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Analyst,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.3536286211763762,0.5348008694363132
2022,medior,ft,data scientist,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data scientist,127500,usd,127500,us,100,us,m,1.0,ai,1.953125,Data Scientist/ ML Engineer,-0.17347317323113404,0.11884463765251418
2022,senior,ft,data scientist,126500,usd,126500,us,100,us,m,1.0,ai,1.9378063725490196,Data Scientist/ ML Engineer,-0.2586826836221947,0.35652142857142866
2022,senior,ft,data scientist,51000,usd,51000,us,100,us,m,1.0,ai,0.78125,Data Scientist/ ML Engineer,-0.7975337858204828,1.8115142857142856
2022,medior,ft,data engineer,260000,usd,260000,us,0,us,m,1.0,ai,3.982843137254902,Data Engineer,0.6945485305050331,3.2682275354441375
2022,medior,ft,data engineer,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Engineer,0.13770441867428432,1.247868695351398
2022,junior,ft,applied data scientist,40000,usd,40000,au,100,pk,m,1.0,ai,0.6876987879308862,Data Scientist/ ML Engineer,-0.38265934012162883,0.8901812528953873
2022,senior,ft,data engineer,250000,usd,250000,us,100,us,m,1.0,ai,3.829656862745098,Data Engineer,0.6227492517617601,2.0235000000000003
2022,senior,ft,data engineer,63000,usd,63000,us,100,us,m,1.0,ai,0.9650735294117647,Data Engineer,-0.7118885775240662,1.5802571428571428
2022,senior,ft,machine learning engineer,210000,usd,210000,us,100,us,m,1.0,ai,3.2169117647058822,Data Scientist/ ML Engineer,0.3372652241070379,1.252642857142857
2022,senior,ft,machine learning engineer,160000,usd,160000,us,100,us,m,1.0,ai,2.450980392156863,Data Scientist/ ML Engineer,-0.01958981046136473,0.2890714285714288
2022,senior,ft,data scientist,272550,usd,272550,us,100,us,m,1.0,ai,4.175091911764706,Data Scientist/ ML Engineer,0.7836908723521097,2.458070714285714
2022,senior,ft,data scientist,198200,usd,198200,us,100,us,m,1.0,ai,3.0361519607843137,Data Scientist/ ML Engineer,0.2530474359488949,1.02524
2022,medior,ft,data scientist,90000,eur,94560,fr,100,fr,m,1.0506666666666666,ai,2.275647967655765,Data Scientist/ ML Engineer,-0.03554420135071796,0.6192827525987693
2022,medior,ft,data scientist,50000,eur,52533,fr,100,fr,m,1.05066,ai,1.2642408490361707,Data Scientist/ ML Engineer,-0.4680788051269929,0.9500525278127432
2022,senior,ft,data scientist,220000,usd,220000,us,0,us,m,1.0,ai,3.3700980392156863,Data Scientist/ ML Engineer,0.4086362310207185,1.4453571428571428
2022,senior,ft,data scientist,146000,usd,146000,us,0,us,m,1.0,ai,2.236519607843137,Data Scientist/ ML Engineer,-0.11950922014051767,0.019271428571428363
2022,medior,ft,data analyst,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Analyst,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.3536286211763762,0.5348008694363132
2022,senior,ft,machine learning software engineer,248400,usd,248400,ca,100,ca,m,1.0,ai,5.339638865004299,Data Scientist/ ML Engineer,1.326264865465633,3.923116032428448
2022,senior,ft,machine learning software engineer,183600,usd,183600,ca,100,ca,m,1.0,ai,3.946689595872743,Data Scientist/ ML Engineer,0.6772759646275757,2.170731725832207
2022,medior,ft,data engineer,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Engineer,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data engineer,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Engineer,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.22260647721620014,0.05942231882625709
2022,medior,ft,data engineer,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Engineer,-0.3863841571664203,0.6536455070888274
2022,junior,ft,data engineer,160000,usd,160000,us,0,us,m,1.0,ai,2.450980392156863,Data Engineer,-0.07620977126105323,1.5661727754017787
2022,junior,ft,data engineer,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Engineer,-0.14276730192770767,1.0326792574489738
2022,junior,ft,data science consultant,23000,eur,24165,it,50,it,m,1.0506521739130434,ai,0.6871498848352149,Consultant,-0.38275473674835686,0.8909459068944794
2022,senior,ft,data engineer,216000,usd,216000,us,100,us,m,1.0,ai,3.3088235294117645,Data Engineer,0.3800878282552462,1.3682714285714284
2022,senior,ft,data engineer,144000,usd,144000,us,100,us,m,1.0,ai,2.2058823529411766,Data Engineer,-0.13378342152325362,0.019271428571428363
2022,junior,ft,data engineer,85000,usd,85000,us,0,us,m,1.0,ai,1.3020833333333333,Data Engineer,-0.27588236326101645,0.034307778456634845
2022,junior,ft,data engineer,65000,usd,65000,us,0,us,m,1.0,ai,0.9957107843137255,Data Engineer,-0.32912838779434,0.4611025928188782
2022,senior,ft,data analyst,149000,usd,149000,us,100,us,m,1.0,ai,2.2824754901960786,Data Analyst,-0.09809791806641333,0.07708571428571458
2022,senior,ft,data analyst,119000,usd,119000,us,100,us,m,1.0,ai,1.8229166666666667,Data Analyst,-0.31221093880745504,0.5010571428571428
2022,senior,ft,data scientist,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.16233182428872595,0.09635714285714293
2022,senior,ft,data scientist,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Scientist/ ML Engineer,-0.30507383811608707,0.4817857142857144
2022,medior,ft,data scientist,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data scientist,110000,usd,110000,us,0,us,m,1.0,ai,1.6850490196078431,Data Scientist/ ML Engineer,-0.2881175491962882,0.29711159413128513
2022,senior,ft,machine learning engineer,246000,usd,246000,us,100,us,m,1.0,ai,3.7683823529411766,Data Scientist/ ML Engineer,0.594200848996288,1.946414285714286
2022,senior,ft,machine learning engineer,201000,usd,201000,us,100,us,m,1.0,ai,3.079044117647059,Data Scientist/ ML Engineer,0.2730313178847255,1.0792
2022,senior,ft,data scientist,190000,usd,190000,us,0,us,m,1.0,ai,2.9105392156862746,Data Scientist/ ML Engineer,0.1945232102796769,0.8672142857142858
2022,senior,ft,data scientist,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Data Scientist/ ML Engineer,-0.05527531391820503,0.19271428571428587
2022,senior,ft,ml engineer,235000,usd,235000,us,100,us,m,1.0,ai,3.5998774509803924,Data Scientist/ ML Engineer,0.5156927413912394,1.7344285714285717
2022,senior,ft,ml engineer,185000,usd,185000,us,100,us,m,1.0,ai,2.8339460784313726,Data Scientist/ ML Engineer,0.1588377068228366,0.7708571428571429
2022,senior,ft,cloud database engineer,190000,usd,190000,us,100,us,m,1.0,ai,2.9105392156862746,Database Dev & Admin,0.1945232102796769,0.8672142857142858
2022,senior,ft,cloud database engineer,160000,usd,160000,us,100,us,m,1.0,ai,2.450980392156863,Database Dev & Admin,-0.01958981046136473,0.2890714285714288
2022,junior,ft,product data analyst,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.2359478448610238,0.285788332315048
2022,medior,ft,data engineer,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.157095405236112,0.17826695647877128
2022,medior,ft,data engineer,115000,usd,115000,us,0,us,m,1.0,ai,1.7616421568627452,Data Engineer,-0.25536201320624413,0.17826695647877094
2022,medior,ft,data scientist,75000,gbp,92350,gb,0,gb,m,1.2313333333333334,ai,2.133336413407563,Data Scientist/ ML Engineer,-0.09640463094067767,0.39846708027414174
2022,medior,ft,data scientist,55000,gbp,67723,gb,0,gb,m,1.2313272727272728,ai,1.5644390029799717,Data Scientist/ ML Engineer,-0.33969717998313403,0.4842543883440357
2022,medior,ft,data engineer,105000,usd,105000,us,0,us,m,1.0,ai,1.6084558823529411,Data Engineer,-0.32087308518633223,0.41595623178379937
2022,medior,ft,data engineer,70000,usd,70000,us,0,us,m,1.0,ai,1.0723039215686274,Data Engineer,-0.5501618371166405,1.247868695351398
2022,senior,ft,machine learning engineer,204500,usd,204500,us,0,us,m,1.0,ai,3.1326593137254903,Data Scientist/ ML Engineer,0.29801117030451374,1.1466500000000002
2022,senior,ft,machine learning engineer,142200,usd,142200,us,0,us,m,1.0,ai,2.1783088235294117,Data Scientist/ ML Engineer,-0.14663020276771624,0.053960000000000084
2022,senior,ft,machine learning engineer,192000,usd,192000,us,100,us,m,1.0,ai,2.9411764705882355,Data Scientist/ ML Engineer,0.20879741166241306,0.9057571428571431
2022,senior,ft,machine learning engineer,164000,usd,164000,us,100,us,m,1.0,ai,2.5122549019607843,Data Scientist/ ML Engineer,0.00895859230410739,0.36615714285714285
2022,senior,ft,data engineer,185900,usd,185900,us,0,us,m,1.0,ai,2.847732843137255,Data Engineer,0.16526109744506778,0.7882014285714285
2022,senior,ft,data engineer,129300,usd,129300,us,0,us,m,1.0,ai,1.9806985294117647,Data Engineer,-0.23869880168636412,0.30256142857142854
2022,senior,ft,data engineer,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.23370283120240645,0.28907142857142853
2022,senior,ft,data engineer,75000,usd,75000,us,0,us,m,1.0,ai,1.1488970588235294,Data Engineer,-0.6262433692276496,1.349
2022,senior,ft,data science manager,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Other managers,0.08746669990915598,0.5781428571428571
2022,senior,ft,data science manager,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Other managers,-0.30507383811608707,0.4817857142857144
2022,senior,ft,data engineer,167500,usd,167500,us,0,us,m,1.0,ai,2.5658700980392157,Data Engineer,0.03393844472389562,0.4336071428571429
2022,senior,ft,data engineer,106500,usd,106500,us,0,us,m,1.0,ai,1.6314338235294117,Data Engineer,-0.40142469744955583,0.7419500000000001
2022,medior,ft,data analyst,75000,usd,75000,us,100,us,m,1.0,ai,1.1488970588235294,Data Analyst,-0.5174063011265965,1.1290240576988837
2022,medior,ft,data analyst,60000,usd,60000,us,100,us,m,1.0,ai,0.9191176470588235,Data Analyst,-0.6156729090967287,1.4855579706564261
2022,senior,ft,applied scientist,184000,usd,184000,us,100,us,m,1.0,ai,2.8186274509803924,Data Scientist/ ML Engineer,0.1517006061314686,0.7515857142857146
2022,senior,ft,applied scientist,142000,usd,142000,us,100,us,m,1.0,ai,2.1752450980392157,Data Scientist/ ML Engineer,-0.14805762290598978,0.057814285714285645
2022,medior,ft,data scientist,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Scientist/ ML Engineer,-0.0588287972659799,0.5348008694363136
2022,medior,ft,data scientist,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Scientist/ ML Engineer,-0.3536286211763762,0.5348008694363132
2022,medior,ft,nlp engineer,198000,pln,44365,pl,100,pl,s,0.22406565656565658,ai,2.473103294498021,Data Scientist/ ML Engineer,0.04889880877540782,0.925661465002599
2022,senior,ft,data engineer,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Engineer,0.08746669990915598,0.5781428571428571
2022,senior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.30507383811608707,0.4817857142857144
2022,senior,ft,data engineer,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Engineer,0.08746669990915598,0.5781428571428571
2022,senior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.30507383811608707,0.4817857142857144
2022,executive,ft,data engineer,200000,usd,200000,us,0,us,m,1.0,ai,3.0637254901960786,Data Engineer,-0.01290000117350215,0.0
2022,executive,ft,data engineer,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Engineer,-1.0107328773121331,0.9512179487179494
2022,medior,ft,data engineer,75000,gbp,92350,gb,100,gb,m,1.2313333333333334,ai,2.133336413407563,Data Engineer,-0.09640463094067767,0.39846708027414174
2022,medior,ft,data engineer,60000,gbp,73880,gb,100,gb,m,1.2313333333333334,ai,1.7066691307260504,Data Engineer,-0.2788715729479936,0.26356506027800586
2022,senior,ft,data engineer,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Engineer,-0.12664632083188565,0.0
2022,senior,ft,data engineer,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Engineer,-0.4478158519434481,0.8672142857142855
2022,senior,ft,applied scientist,192000,usd,192000,us,100,us,m,1.0,ai,2.9411764705882355,Data Scientist/ ML Engineer,0.20879741166241306,0.9057571428571431
2022,senior,ft,applied scientist,164000,usd,164000,us,100,us,m,1.0,ai,2.5122549019607843,Data Scientist/ ML Engineer,0.00895859230410739,0.36615714285714285
2022,executive,ft,data engineer,310000,usd,310000,us,100,us,m,1.0,ai,4.748774509803922,Data Engineer,1.982765751103759,1.9024358974358981
2022,executive,ft,data engineer,239000,usd,239000,us,100,us,m,1.0,ai,3.6611519607843137,Data Engineer,0.6946542200884357,0.6745
2022,senior,ft,data analyst,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Analyst,-0.30507383811608707,0.4817857142857144
2022,senior,ft,data analyst,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Analyst,-0.4835013554002884,0.9635714285714285
2022,senior,ft,machine learning engineer,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Scientist/ ML Engineer,-0.12664632083188565,0.0
2022,senior,ft,machine learning engineer,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Scientist/ ML Engineer,-0.19801732774556627,0.19271428571428587
2022,senior,ft,data engineer,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Engineer,-0.4478158519434481,0.8672142857142855
2022,senior,ft,data engineer,78000,usd,78000,us,0,us,m,1.0,ai,1.1948529411764706,Data Engineer,-0.6048320671535453,1.2911857142857144
2022,senior,ft,data engineer,70000,eur,73546,es,0,es,m,1.050657142857143,ai,2.3209416813935877,Data Engineer,-0.08017613749771967,0.1254776774984675
2022,senior,ft,data engineer,35000,eur,36773,es,0,es,m,1.050657142857143,ai,1.1604708406967938,Data Engineer,-0.6208510292889867,1.3344397326793378
2022,medior,ft,data engineer,160000,usd,160000,us,100,us,m,1.0,ai,2.450980392156863,Data Engineer,0.039437810704152296,0.8913347823938561
2022,medior,ft,data engineer,120000,usd,120000,us,100,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.22260647721620014,0.05942231882625709
2022,senior,ft,data scientist,190000,usd,190000,us,0,us,m,1.0,ai,2.9105392156862746,Data Scientist/ ML Engineer,0.1945232102796769,0.8672142857142858
2022,senior,ft,data scientist,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,-0.09096081737504534,0.09635714285714293
2022,senior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.30507383811608707,0.4817857142857144
2022,senior,ft,data engineer,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Engineer,-0.4835013554002884,0.9635714285714285
2022,medior,ft,data analyst,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Analyst,-0.026073261275935837,0.6536455070888277
2022,medior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.3536286211763762,0.5348008694363132
2022,senior,ft,data scientist,45000,eur,47280,es,0,es,m,1.0506666666666666,ai,1.492047462761929,Data Scientist/ ML Engineer,-0.4663661874743172,0.9173034580012261
2022,senior,ft,data scientist,36000,eur,37824,es,0,es,m,1.0506666666666666,ai,1.193637970209543,Data Scientist/ ML Engineer,-0.6053981341955046,1.2927141949724097
2022,senior,ft,data analyst,115934,usd,115934,us,100,us,m,1.0,ai,1.7759497549019607,Data Analyst,-0.3340932895271896,0.560143342857143
2022,senior,ft,data analyst,81666,usd,81666,us,100,us,m,1.0,ai,1.2510110294117647,Data Analyst,-0.5786674560189901,1.2205366571428573
2022,senior,ft,data scientist,175000,usd,175000,us,100,us,m,1.0,ai,2.6807598039215685,Data Scientist/ ML Engineer,0.08746669990915598,0.5781428571428571
2022,senior,ft,data scientist,140000,usd,140000,us,100,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.16233182428872595,0.09635714285714293
2022,senior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.30507383811608707,0.4817857142857144
2022,senior,ft,data engineer,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Engineer,-0.4835013554002884,0.9635714285714285
2022,senior,ft,research engineer,249500,usd,249500,us,0,us,m,1.0,ai,3.8219975490196076,Data Scientist/ ML Engineer,0.6191807014160761,2.0138642857142854
2022,senior,ft,research engineer,149850,usd,149850,us,0,us,m,1.0,ai,2.2954963235294117,Data Scientist/ ML Engineer,-0.09203138247875062,0.09346642857142848
2022,medior,ft,analytics engineer,122500,usd,122500,us,100,us,m,1.0,ai,1.876531862745098,Data Analyst,-0.2062287092211781,0.0
2022,medior,ft,analytics engineer,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.3536286211763762,0.5348008694363132
2022,senior,ft,data scientist,249500,usd,249500,us,0,us,m,1.0,ai,3.8219975490196076,Data Scientist/ ML Engineer,0.6191807014160761,2.0138642857142854
2022,senior,ft,data scientist,149850,usd,149850,us,0,us,m,1.0,ai,2.2954963235294117,Data Scientist/ ML Engineer,-0.09203138247875062,0.09346642857142848
2022,junior,ft,data analyst,55000,usd,55000,us,0,us,m,1.0,ai,0.8425245098039216,Data Analyst,-0.35575140006100175,0.6745
2022,junior,ft,data analyst,48000,usd,48000,us,0,us,m,1.0,ai,0.7352941176470589,Data Analyst,-0.37438750864766496,0.8238781850267852
2022,senior,ft,research scientist,249500,usd,249500,us,0,us,m,1.0,ai,3.8219975490196076,Data Scientist/ ML Engineer,0.6191807014160761,2.0138642857142854
2022,senior,ft,research scientist,149850,usd,149850,us,0,us,m,1.0,ai,2.2954963235294117,Data Scientist/ ML Engineer,-0.09203138247875062,0.09346642857142848
2022,medior,ft,computer vision engineer,56000,eur,58837,fr,100,fr,s,1.0506607142857143,ai,1.415950713546555,Data Scientist/ ML Engineer,-0.4031991291518903,0.7146541028070523
2022,senior,ft,data engineer,190000,usd,190000,us,100,us,m,1.0,ai,2.9105392156862746,Data Engineer,0.1945232102796769,0.8672142857142858
